platform,brand,username,category,region,owner,snapshot_date,followers,suspect
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2023-12-01,1471,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2024-01-01,1501,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2024-02-01,1518,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2024-03-01,1514,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2025-04-01,5500,True
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2025-05-01,6420,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2025-06-01,7553,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2025-08-01,12290,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2025-09-01,12100,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2025-10-01,11993,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2025-11-25,12113,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2025-12-25,12010,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2026-01-01,11917,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2026-02-01,11936,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2026-03-01,12193,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2026-04-01,12292,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2026-05-01,12483,False
Instagram,Dabur Herbal,daburherbal,Oral Care,Arabia,dabur,2026-06-01,12489,False
Instagram,Dabur,daburherbalng,Oral Care,West Africa,dabur,2025-09-01,17200,False
Instagram,Dabur,daburherbalng,Oral Care,West Africa,dabur,2025-10-01,17100,False
Instagram,Dabur,daburherbalng,Oral Care,West Africa,dabur,2025-11-25,18000,False
Instagram,Dabur,daburherbalng,Oral Care,West Africa,dabur,2025-12-25,18600,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2022-12-01,106,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2023-01-01,109,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2023-02-01,110,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2023-03-01,111,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2023-04-01,110,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2023-05-01,110,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2025-09-01,106,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2025-10-01,106,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2025-11-25,106,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2025-12-25,106,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2026-01-01,105,False
Instagram,Dabur,daburhoneyarabia,Food,Arabia,dabur,2026-02-01,105,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2025-09-01,67400,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2025-10-01,68800,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2025-11-25,67750,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2025-12-25,67800,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2026-01-01,70200,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2026-02-01,74300,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2026-03-01,77100,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2026-04-01,79568,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2026-05-01,83800,False
Instagram,Dabur Red,daburredofficial,Oral Care,India,dabur,2026-06-01,87000,False
Instagram,Vatika India,daburvatikahaircareindia,Hair Care,India,dabur,2025-04-01,6690,False
Instagram,Vatika India,daburvatikahaircareindia,Hair Care,India,dabur,2025-05-01,6720,False
Instagram,Vatika India,daburvatikahaircareindia,Hair Care,India,dabur,2025-06-01,6804,False
Instagram,Vatika India,daburvatikahaircareindia,Hair Care,India,dabur,2025-08-01,7224,False
Instagram,Vatika India,daburvatikahaircareindia,Hair Care,India,dabur,2025-09-01,7271,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2025-09-01,67700,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2025-10-01,69983,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2025-11-25,71659,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2025-12-25,71800,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2026-01-01,72453,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2026-02-01,72601,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2026-03-01,73270,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2026-04-01,74561,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2026-05-01,74576,False
Instagram,Dark and Lovely,darkandlovelyafrica,Hair Care,Africa,competitor,2026-06-01,75359,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2024-04-01,498,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2024-05-01,501,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2024-06-01,512,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2024-07-01,529,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2024-08-01,540,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2024-09-01,546,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2024-10-01,539,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2025-01-01,537,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2025-04-01,544,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2025-05-01,547,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2025-06-01,553,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2025-08-01,551,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2025-09-01,552,False
Instagram,Dermoviva Baby MiddleEast,dermovivababy,Skin Care,Arabia,dabur,2025-10-01,555,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2022-12-01,7112,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-01-01,7176,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-02-01,7204,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-03-01,7201,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-04-01,7199,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-05-01,7207,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-06-01,7183,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-07-01,7419,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-08-01,7135,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-09-01,7132,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-10-01,7153,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-11-01,7135,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2023-12-01,7135,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2024-01-01,7119,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2024-02-01,7125,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2024-03-01,7150,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2025-09-01,6904,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2025-10-01,6888,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2025-11-25,6885,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2025-12-25,6883,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2026-01-01,6884,False
Instagram,Dermoviva,dermovivausa,Skin Care,Arabia,dabur,2026-02-01,6857,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2025-04-01,23002,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2025-05-01,23068,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2025-06-01,23123,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2025-08-01,23444,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2025-09-01,23500,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2025-10-01,23582,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2025-11-25,23510,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2025-12-25,23478,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2026-01-01,23535,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2026-02-01,23662,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2026-03-01,24917,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2026-04-01,25073,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2026-05-01,25170,False
Instagram,Dettol Arabia,dettolarabia,Skin Care,Arabia,competitor,2026-06-01,25073,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2022-12-01,775000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-01-01,779000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-02-01,793000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-03-01,797000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-04-01,816721,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-05-01,826019,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-06-01,834000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-07-01,841000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-08-01,845000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-09-01,857000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-10-01,864000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-11-01,883000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2023-12-01,896000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-01-01,896000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-02-01,912000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-03-01,928000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-04-01,944455,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-05-01,952516,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-06-01,968574,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-07-01,983685,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-08-01,985918,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-09-01,1000576,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2024-10-01,1012266,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-02-01,1055509,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-04-01,1083903,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-05-01,1097039,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-06-01,1141893,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-08-01,1182442,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-09-01,1200000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-10-01,1200000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-11-25,1200000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2025-12-25,1200000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2026-01-01,1200000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2026-02-01,1200000,False
Instagram,Dove,dove,Hair Care/Skin Care,Global,competitor,2026-03-01,1200000,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2025-04-01,3220,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2025-05-01,3281,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2025-06-01,3382,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2025-08-01,3609,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2025-09-01,3589,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2025-10-01,3720,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2025-11-25,3875,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2025-12-25,3883,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2026-01-01,3862,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2026-02-01,3852,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2026-03-01,3839,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2026-04-01,3825,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2026-05-01,3797,False
Instagram,Dove Men Arabia,dovemenarabia,Hair Care/Skin Care,Arabia,competitor,2026-06-01,3784,False
Instagram,Fa,fafeelfantastic,Skin Care,Africa,competitor,2025-09-01,16000,False
Instagram,Fa,fafeelfantastic,Skin Care,Africa,competitor,2025-10-01,16054,False
Instagram,Fa,fafeelfantastic,Skin Care,Africa,competitor,2025-11-25,16108,False
Instagram,Fa,fafeelfantastic,Skin Care,Africa,competitor,2025-12-25,16184,False
Instagram,Fa,fafeelfantastic,Skin Care,Africa,competitor,2026-01-01,16164,False
Instagram,Fa,fafeelfantastic,Skin Care,Africa,competitor,2026-02-01,16133,False
Instagram,Fem Africa,fem__africa,Depliatory ,Africa,dabur,2026-06-01,404,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2022-12-01,1548,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-01-01,1546,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-02-01,1541,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-03-01,1544,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-04-01,1543,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-05-01,1533,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-06-01,1528,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-07-01,1522,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-08-01,1518,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-09-01,1518,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-10-01,1514,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-11-01,1508,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2023-12-01,1508,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2024-01-01,1501,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2024-02-01,1502,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2024-03-01,1649,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2025-04-01,5106,True
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2025-05-01,5984,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2025-06-01,6457,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2025-08-01,6839,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2025-09-01,6879,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2025-10-01,7074,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2025-11-25,7127,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2025-12-25,7095,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2026-01-01,7034,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2026-02-01,7110,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2026-03-01,7305,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2026-04-01,7277,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2026-05-01,7343,False
Instagram,Fem,femarabia,Skin Care,Arabia,dabur,2026-06-01,8099,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2022-12-01,252000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-01-01,253000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-02-01,253000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-03-01,253000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-04-01,254074,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-05-01,254193,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-06-01,256000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-07-01,257000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-08-01,257000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-09-01,435000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-10-01,258000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-11-01,258000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2023-12-01,257000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-01-01,257000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-02-01,257000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-03-01,257000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-04-01,257520,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-05-01,256779,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-06-01,256895,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-07-01,257075,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-08-01,257355,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-09-01,257061,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2024-10-01,256990,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-01-01,261106,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-02-01,262035,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-03-01,275000,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-04-01,278008,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-05-01,281173,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-06-01,291623,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-08-01,301573,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-09-01,33722,True
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-10-01,305989,True
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-11-25,306737,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2025-12-25,306549,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2026-01-01,307342,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2026-02-01,309077,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2026-03-01,311640,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2026-04-01,312259,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2026-05-01,307986,False
Instagram,Garnier,garnierarabia,Hair Care,Arabia,competitor,2026-06-01,310448,False
Instagram,Gillette Venus,gillettevenus,Depliatory ,Global,competitor,2026-01-01,100000,False
Instagram,Gillette Venus,gillettevenus,Depliatory ,Global,competitor,2026-02-01,101000,False
Instagram,Gillette Venus,gillettevenus,Depliatory ,Global,competitor,2026-03-01,102943,False
Instagram,Gillette Venus,gillettevenus,Depliatory ,Global,competitor,2026-04-01,104073,False
Instagram,Gillette Venus,gillettevenus,Depliatory ,Global,competitor,2026-05-01,103000,False
Instagram,Gillette Venus,gillettevenus,Depliatory ,Global,competitor,2026-06-01,104487,False
